#id #x0 #y0 #z0 #w0
611 10.5058 -22.7872 94.397 95.0
612 24.7373 -3.49964 -93.9919 -95.0
612 9.75991 -23.1134 94.3985 95.0
613 24.6078 -4.30243 -93.991 -95.0
613 9.00483 -23.4138 94.4004 95.0
614 24.4532 -5.09939 -93.9899 -95.0
614 8.23902 -23.6906 94.4019 95.0
615 24.2716 -5.89216 -93.9889 -95.0
615 7.46543 -23.941 94.4037 95.0
616 24.064 -6.67819 -93.9881 -95.0
616 6.68435 -24.1662 94.4055 95.0
617 23.8322 -7.45596 -93.9869 -95.0
617 5.89498 -24.3668 94.4071 95.0
618 23.574 -8.22686 -93.9859 -95.0
618 5.10058 -24.5403 94.4089 95.0
619 23.2906 -8.98875 -93.9848 -95.0
619 4.30081 -24.6879 94.4108 95.0
620 22.9839 -9.74006 -93.9835 -95.0
620 3.49532 -24.8101 94.4125 95.0
621 22.6513 -10.4816 -93.9825 -95.0
621 2.68769 -24.9052 94.4145 95.0
622 22.295 -11.2121 -93.9813 -95.0
622 1.87724 -24.9737 94.4165 95.0
623 21.9147 -11.9305 -93.9801 -95.0
623 1.06486 -25.0157 94.4185 95.0
624 21.5142 -12.6359 -93.9808 -95.0
624 0.244197 -25.0069 94.4192 95.0
625 21.0894 -13.3269 -93.983 -95.0
625 -0.569834 -24.9961 94.4174 95.0
626 20.6408 -14.0044 -93.9854 -95.0
626 -1.38162 -24.958 94.4158 95.0
627 20.1705 -14.667 -93.9878 -95.0
627 -2.19187 -24.893 94.4144 95.0
628 19.6786 -15.3137 -93.9901 -95.0
628 -2.99943 -24.8019 94.4129 95.0
629 19.1661 -15.9441 -93.9923 -95.0
629 -3.80368 -24.6841 94.4115 95.0
630 18.633 -16.5571 -93.9945 -95.0
630 -4.60363 -24.5405 94.4101 95.0
631 18.0819 -17.1521 -93.9966 -95.0
631 -5.40005 -24.3711 94.4086 95.0
632 17.51 -17.7292 -93.9988 -95.0
632 -6.18898 -24.1752 94.4072 95.0
633 16.9195 -18.2874 -94.0009 -95.0
633 -6.97114 -23.9534 94.4059 95.0
634 16.3112 -18.8257 -94.003 -95.0
634 -7.74543 -23.7065 94.4046 95.0
635 15.6856 -19.344 -94.0052 -95.0
635 -8.51139 -23.434 94.4034 95.0
636 15.0433 -19.8416 -94.0073 -95.0
636 -9.26807 -23.1368 94.4021 95.0
637 14.3851 -20.3177 -94.0093 -95.0
637 -10.0145 -22.8151 94.4009 95.0
638 13.7117 -20.7722 -94.0115 -95.0
638 -10.7501 -22.469 94.3997 95.0
639 13.0238 -21.2043 -94.0135 -95.0
639 -11.4738 -22.0991 94.3985 95.0
640 12.3165 -21.6094 -94.0078 -95.0
640 -12.1775 -21.7172 94.4068 95.0
641 11.6016 -21.9957 -94.0076 -95.0
641 -12.8762 -21.3009 94.4078 95.0
642 10.8745 -22.3584 -94.0073 -95.0
642 -13.5607 -20.8618 94.4089 95.0
643 10.136 -22.6969 -94.007 -95.0
643 -14.2306 -20.4009 94.41 95.0
644 9.38658 -23.0113 -94.0067 -95.0
644 -14.885 -19.9179 94.4113 95.0
645 8.62736 -23.3009 -94.0064 -95.0
645 -15.5232 -19.4141 94.4124 95.0
646 7.85907 -23.5654 -94.006 -95.0
646 -16.1445 -18.8896 94.4136 95.0
647 7.08246 -23.8047 -94.0057 -95.0
647 -16.7483 -18.3449 94.4149 95.0
648 6.29846 -24.0184 -94.0053 -95.0
648 -17.3339 -17.781 94.4161 95.0
649 5.50781 -24.2063 -94.0048 -95.0
649 -17.9006 -17.1981 94.4174 95.0
650 4.71289 -24.3689 -94.0041 -95.0
650 -18.4495 -16.5963 94.4185 95.0
651 3.91146 -24.5047 -94.0036 -95.0
651 -18.9769 -15.9776 94.4198 95.0
652 3.10614 -24.6141 -94.0032 -95.0
652 -19.4835 -15.3421 94.4212 95.0
653 2.29742 -24.6973 -94.0027 -95.0
653 -19.9692 -14.6903 94.4225 95.0
654 1.48803 -24.7545 -94.0019 -95.0
654 -20.4346 -14.0223 94.4237 95.0
655 0.675588 -24.7844 -94.0013 -95.0
655 -20.8764 -13.34 94.4251 95.0
656 -0.137561 -24.7774 -94.0215 -95.0
656 -21.2902 -12.6504 94.4075 95.0
657 -0.948945 -24.7549 -94.0192 -95.0
657 -21.6883 -11.9401 94.4102 95.0
658 -1.76048 -24.7048 -94.0172 -95.0
658 -22.0613 -11.218 94.4132 95.0
659 -2.56877 -24.6292 -94.015 -95.0
659 -22.4118 -10.4832 94.4158 95.0
660 -3.3756 -24.5264 -94.0129 -95.0
660 -22.7366 -9.73822 94.4187 95.0
661 -4.17719 -24.3978 -94.0106 -95.0
661 -23.0382 -8.98221 94.4214 95.0
662 -4.97553 -24.242 -94.0085 -95.0
662 -23.3135 -8.21776 94.4243 95.0
663 -5.76732 -24.0614 -94.0062 -95.0
663 -23.5647 -7.4436 94.427 95.0
664 -6.55397 -23.8537 -94.0041 -95.0
664 -23.7892 -6.66291 94.4301 95.0
665 -7.33222 -23.6214 -94.0018 -95.0
665 -23.9892 -5.87421 94.4328 95.0
666 -8.10253 -23.3636 -93.9995 -95.0
666 -24.1633 -5.07943 94.4355 95.0
667 -8.86405 -23.0808 -93.9971 -95.0
667 -24.3109 -4.27943 94.4383 95.0
668 -9.616 -22.7731 -93.9947 -95.0
668 -24.4324 -3.47512 94.4411 95.0
669 -10.3575 -22.4407 -93.9922 -95.0
669 -24.5275 -2.66728 94.444 95.0
670 -11.0879 -22.0844 -93.9898 -95.0
670 -24.5959 -1.85684 94.4468 95.0
671 -11.8062 -21.7041 -93.9873 -95.0
671 -24.6376 -1.04468 94.4499 95.0
672 -12.5 -21.3081 -94.0073 -95.0
672 -24.651 -0.237481 94.4293 95.0
673 -13.1922 -20.8819 -94.006 -95.0
673 -24.6396 0.57531 94.4312 95.0
674 -13.8695 -20.4348 -94.0043 -95.0
674 -24.6023 1.38863 94.4329 95.0
675 -14.5323 -19.9641 -94.0029 -95.0
675 -24.5377 2.19867 94.4347 95.0
676 -15.1789 -19.4733 -94.0013 -95.0
676 -24.4471 3.0077 94.4363 95.0
677 -15.8097 -18.96 -93.9999 -95.0
677 -24.3295 3.81163 94.4381 95.0
678 -16.4229 -18.4279 -93.9983 -95.0
678 -24.1863 4.61267 94.4397 95.0
679 -17.0187 -17.8742 -93.9969 -95.0
679 -24.0163 5.40697 94.4415 95.0
680 -17.5958 -17.3027 -93.9953 -95.0
680 -23.8208 6.19674 94.4431 95.0
681 -18.1538 -16.7126 -93.9936 -95.0
681 -23.5996 6.9796 94.4448 95.0
682 -18.6922 -16.1044 -93.992 -95.0
682 -23.3528 7.75464 94.4464 95.0
683 -19.2106 -15.4789 -93.9904 -95.0
683 -23.0806 8.5211 94.448 95.0
684 -19.7082 -14.8365 -93.9888 -95.0
684 -22.7836 9.27815 94.4496 95.0
685 -20.1844 -14.1781 -93.9871 -95.0
685 -22.462 10.0249 94.4513 95.0
686 -20.6388 -13.5044 -93.9855 -95.0
686 -22.1162 10.7606 94.4529 95.0
687 -21.0711 -12.816 -93.9838 -95.0
687 -21.7461 11.4846 94.4546 95.0
688 -21.4767 -12.1181 -93.9948 -95.0
688 -21.3647 12.2015 94.4424 95.0
689 -21.863 -11.403 -93.9931 -95.0
689 -20.9485 12.8996 94.4441 95.0
690 -22.2259 -10.6755 -93.9914 -95.0
690 -20.5095 13.5837 94.4458 95.0
691 -22.5645 -9.9365 -93.9898 -95.0
691 -20.0485 14.2529 94.4474 95.0
692 -22.8789 -9.18823 -93.9878 -95.0
692 -19.5657 14.9082 94.4488 95.0
693 -23.1685 -8.4284 -93.9862 -95.0
693 -19.0619 15.5456 94.4504 95.0
694 -23.4333 -7.66103 -93.9844 -95.0
694 -18.5373 16.1676 94.4518 95.0
695 -23.6726 -6.88356 -93.9828 -95.0
695 -17.9928 16.7706 94.4534 95.0
696 -23.8867 -6.10029 -93.981 -95.0
696 -17.4287 17.3567 94.4548 95.0
697 -24.0749 -5.31029 -93.9792 -95.0
697 -16.8457 17.9241 94.4562 95.0
698 -24.2365 -4.51286 -93.9776 -95.0
698 -16.2451 18.4705 94.4578 95.0
699 -24.3726 -3.71206 -93.9758 -95.0
699 -15.6262 18.9983 94.4592 95.0
700 -24.4821 -2.90715 -93.9741 -95.0
700 -14.9907 19.5055 94.4605 95.0
701 -24.5655 -2.09893 -93.9723 -95.0
701 -14.3387 19.9915 94.4619 95.0
702 -24.6223 -1.28834 -93.9706 -95.0
702 -13.6713 20.4559 94.4632 95.0
703 -24.6522 -0.476382 -93.9687 -95.0
703 -12.9892 20.8982 94.4645 95.0
704 -24.6589 0.326631 -93.9781 -95.0
704 -12.2797 21.3098 94.4535 95.0
705 -24.6359 1.13916 -93.9766 -95.0
705 -11.5703 21.7058 94.4546 95.0
706 -24.5863 1.95061 -93.975 -95.0
706 -10.8483 22.0784 94.4558 95.0
707 -24.5102 2.76016 -93.9735 -95.0
707 -10.1146 22.427 94.4569 95.0
708 -24.4084 3.56551 -93.9716 -95.0
708 -9.36899 22.7529 94.4578 95.0
709 -24.2793 4.36836 -93.9701 -95.0
709 -8.61411 23.0526 94.4589 95.0
710 -24.1249 5.16535 -93.9685 -95.0
710 -7.8489 23.3288 94.4597 95.0
711 -23.9434 5.95822 -93.967 -95.0
711 -7.07618 23.5786 94.4608 95.0
712 -23.7372 6.74365 -93.9654 -95.0
712 -6.29445 23.804 94.4616 95.0
713 -23.5053 7.52182 -93.9637 -95.0
713 -5.50605 24.0036 94.4623 95.0
714 -23.2467 8.29308 -93.9623 -95.0
714 -4.71274 24.1763 94.4633 95.0
715 -22.9642 9.05447 -93.9608 -95.0
715 -3.91299 24.3239 94.464 95.0
716 -22.657 9.80639 -93.9592 -95.0
716 -3.10881 24.4452 94.4648 95.0
717 -22.3253 10.5477 -93.9576 -95.0
717 -2.30129 24.5401 94.4654 95.0
718 -21.9694 11.278 -93.9561 -95.0
718 -1.49095 24.6084 94.4661 95.0
719 -21.5884 11.997 -93.9548 -95.0
719 -0.680377 24.6494 94.467 95.0
720 -21.2014 12.7073 -93.9569 -95.0
720 0.131214 24.6703 94.4623 95.0
721 -20.7769 13.3986 -93.9561 -95.0
721 0.945682 24.6594 94.4619 95.0
722 -20.3285 14.0762 -93.9555 -95.0
722 1.75772 24.6212 94.4615 95.0
723 -19.8582 14.739 -93.955 -95.0
723 2.56816 24.5564 94.4612 95.0
724 -19.3662 15.3859 -93.9546 -95.0
724 3.37603 24.4651 94.4608 95.0
725 -18.8536 16.0166 -93.9541 -95.0
725 4.18036 24.3474 94.4605 95.0
726 -18.3203 16.6299 -93.9536 -95.0
726 4.98051 24.2035 94.46 95.0
727 -17.769 17.2252 -93.953 -95.0
727 5.77699 24.0338 94.4594 95.0
728 -17.1969 17.8025 -93.9526 -95.0
728 6.56586 23.8379 94.459 95.0
729 -16.6061 18.3608 -93.9522 -95.0
729 7.34794 23.616 94.4584 95.0
730 -15.9975 18.8995 -93.9519 -95.0
730 8.12227 23.3689 94.4579 95.0
731 -15.3714 19.418 -93.9516 -95.0
731 8.88822 23.0964 94.4574 95.0
732 -14.7305 19.9155 -93.951 -95.0
732 9.6463 22.7993 94.4566 95.0
733 -14.0719 20.3917 -93.9508 -95.0
733 10.3927 22.4775 94.456 95.0
734 -13.3982 20.8463 -93.9506 -95.0
734 11.1282 22.1313 94.4554 95.0
735 -12.7098 21.2787 -93.9504 -95.0
735 11.852 21.7611 94.4548 95.0
736 -12.0002 21.6844 -93.9564 -95.0
736 12.551 21.3578 94.4504 95.0
737 -11.2851 22.0704 -93.9553 -95.0
737 13.2489 20.9418 94.4507 95.0
738 -10.5579 22.4331 -93.9542 -95.0
738 13.9327 20.5031 94.451 95.0
739 -9.81921 22.7719 -93.953 -95.0
739 14.6018 20.0421 94.4512 95.0
740 -9.06979 23.0862 -93.952 -95.0
740 15.2556 19.5596 94.4514 95.0
741 -8.31061 23.3757 -93.951 -95.0
741 15.8932 19.0561 94.4516 95.0
742 -7.5424 23.6404 -93.9499 -95.0
742 16.514 18.5318 94.4517 95.0
743 -6.76599 23.8796 -93.949 -95.0
743 17.1174 17.9876 94.4518 95.0
744 -5.98054 24.0929 -93.9483 -95.0
744 17.7011 17.4243 94.4521 95.0
745 -5.19012 24.2811 -93.9474 -95.0
745 18.2677 16.8417 94.4522 95.0
746 -4.39414 24.4432 -93.9465 -95.0
746 18.8149 16.2408 94.4521 95.0
747 -3.59333 24.579 -93.9456 -95.0
747 19.3423 15.6224 94.4522 95.0
748 -2.78846 24.6887 -93.9448 -95.0
748 19.8493 14.9871 94.4522 95.0
749 -1.97901 24.7714 -93.9442 -95.0
749 20.3336 14.336 94.4524 95.0
750 -1.16882 24.8282 -93.9433 -95.0
750 20.798 13.6688 94.4523 95.0
751 -0.357295 24.8587 -93.9425 -95.0
751 21.2403 12.9868 94.4523 95.0
752 0.45447 24.8582 -93.9661 -95.0
752 21.6811 12.3092 94.4269 95.0
753 1.26622 24.8352 -93.9639 -95.0
753 22.0788 11.5986 94.4283 95.0
754 2.07816 24.785 -93.962 -95.0
754 22.4516 10.8762 94.4298 95.0
755 2.88673 24.7093 -93.96 -95.0
755 22.8021 10.1409 94.431 95.0
756 3.69354 24.606 -93.958 -95.0
756 23.1271 9.39557 94.4324 95.0
757 4.49514 24.4776 -93.956 -95.0
757 23.4287 8.63883 94.4336 95.0
758 5.29342 24.322 -93.9543 -95.0
758 23.7042 7.87359 94.4349 95.0
759 6.08596 24.1404 -93.9526 -95.0
759 23.9546 7.09984 94.4362 95.0
760 6.87097 23.9341 -93.9506 -95.0
760 24.1808 6.31695 94.4374 95.0
761 7.64999 23.7012 -93.9488 -95.0
761 24.3802 5.52822 94.4386 95.0
762 8.42068 23.4428 -93.9471 -95.0
762 24.5537 4.73337 94.4399 95.0
763 9.18256 23.1596 -93.9455 -95.0
763 24.7012 3.93323 94.4411 95.0
764 9.93472 22.8515 -93.9438 -95.0
764 24.8225 3.12848 94.4424 95.0
765 10.6762 22.5191 -93.9421 -95.0
765 24.9174 2.3203 94.4437 95.0
766 11.4065 22.1628 -93.9404 -95.0
766 24.9857 1.50919 94.445 95.0
767 12.1245 21.7828 -93.9386 -95.0
767 25.0277 0.696245 94.4462 95.0
768 24.1895 -0.135478 -94.0381 -95.0
768 12.5801 20.4185 94.4897 95.0
769 24.1715 -0.922727 -94.0373 -95.0
769 13.2467 20.0031 94.4905 95.0
770 24.1269 -1.70749 -94.0368 -95.0
770 13.9003 19.5647 94.4914 95.0
771 24.0568 -2.49022 -94.0362 -95.0
771 14.539 19.1048 94.4924 95.0
772 23.961 -3.27012 -94.0357 -95.0
772 15.1626 18.6243 94.4933 95.0
773 23.8402 -4.048 -94.0351 -95.0
773 15.7694 18.125 94.4939 95.0
774 23.6935 -4.81972 -94.0347 -95.0
774 16.3603 17.6045 94.4949 95.0
775 23.5222 -5.58776 -94.0341 -95.0
775 16.9332 17.0664 94.4955 95.0
776 23.3257 -6.34966 -94.0334 -95.0
776 17.4883 16.5097 94.4962 95.0
777 23.1041 -7.10298 -94.033 -95.0
777 18.0253 15.9334 94.497 95.0
778 22.858 -7.85018 -94.0323 -95.0
778 18.543 15.3414 94.4977 95.0
779 22.5878 -8.58879 -94.0317 -95.0
779 19.0408 14.7326 94.4983 95.0
780 22.2936 -9.31809 -94.031 -95.0
780 19.5184 14.1077 94.499 95.0
781 21.9755 -10.0372 -94.0303 -95.0
781 19.9757 13.4674 94.4997 95.0
782 21.6341 -10.7454 -94.0296 -95.0
782 20.4115 12.8124 94.5004 95.0
783 21.2698 -11.442 -94.0289 -95.0
783 20.8256 12.1434 94.5011 95.0
784 20.8895 -12.1282 -94.056 -95.0
784 21.2231 11.4722 94.4722 95.0
785 20.4806 -12.7993 -94.0545 -95.0
785 21.5928 10.7773 94.4737 95.0
786 20.0496 -13.458 -94.0528 -95.0
786 21.94 10.0722 94.475 95.0
787 19.5976 -14.1007 -94.0514 -95.0
787 22.2634 9.35432 94.4764 95.0
788 19.1248 -14.7281 -94.0499 -95.0
788 22.5634 8.62612 94.4779 95.0
789 18.6315 -15.3412 -94.0483 -95.0
789 22.8395 7.89004 94.4791 95.0
790 18.1187 -15.9362 -94.0469 -95.0
790 23.0911 7.14359 94.4805 95.0
791 17.5864 -16.5156 -94.0452 -95.0
791 23.3184 6.39076 94.4818 95.0
792 17.0356 -17.0771 -94.0436 -95.0
792 23.5208 5.63089 94.483 95.0
793 16.4671 -17.6186 -94.0422 -95.0
793 23.6981 4.86301 94.4844 95.0
794 15.8808 -18.1427 -94.0405 -95.0
794 23.8504 4.0913 94.4857 95.0
795 15.2778 -18.6473 -94.0388 -95.0
795 23.9772 3.31493 94.487 95.0
796 14.6584 -19.1317 -94.0371 -95.0
796 24.0788 2.53471 94.4883 95.0
797 14.0237 -19.5956 -94.0354 -95.0
797 24.1545 1.75144 94.4896 95.0
798 13.3741 -20.0384 -94.0336 -95.0
798 24.2047 0.966034 94.491 95.0
799 12.7105 -20.4596 -94.0318 -95.0
799 24.2291 0.179358 94.4924 95.0
800 12.0225 -20.8521 -94.0669 -95.0
800 24.2041 -0.608917 94.4585 95.0
801 11.3329 -21.2285 -94.0651 -95.0
801 24.1767 -1.3949 94.4599 95.0
802 10.6305 -21.5834 -94.0631 -95.0
802 24.1245 -2.17835 94.4611 95.0
803 9.91792 -21.9138 -94.0613 -95.0
803 24.0455 -2.96096 94.4625 95.0
804 9.19386 -22.222 -94.0593 -95.0
804 23.9419 -3.73943 94.4637 95.0
805 8.46119 -22.5048 -94.0576 -95.0
805 23.812 -4.5154 94.465 95.0
806 7.71871 -22.7648 -94.0555 -95.0
806 23.6577 -5.28555 94.4661 95.0
807 6.9681 -23.0003 -94.0535 -95.0
807 23.4783 -6.05031 94.4673 95.0
808 6.21126 -23.2098 -94.0517 -95.0
808 23.2727 -6.81005 94.4687 95.0
809 5.44701 -23.3955 -94.0497 -95.0
809 23.0436 -7.56149 94.4699 95.0
810 4.67717 -23.5562 -94.0476 -95.0
810 22.7898 -8.305 94.4712 95.0
811 3.90248 -23.6915 -94.0456 -95.0
811 22.5119 -9.03992 94.4724 95.0
812 3.12382 -23.8013 -94.0434 -95.0
812 22.2102 -9.76554 94.4738 95.0
813 2.34196 -23.8856 -94.0413 -95.0
813 21.8846 -10.4808 94.4751 95.0
814 1.55794 -23.9442 -94.039 -95.0
814 21.5359 -11.185 94.4764 95.0
815 0.772488 -23.9771 -94.0367 -95.0
815 21.1643 -11.8775 94.4779 95.0
816 -0.00750774 -23.9784 -94.0674 -95.0
816 20.7671 -12.5622 94.448 95.0
817 -0.793307 -23.96 -94.0654 -95.0
817 20.3507 -13.2288 94.4492 95.0
818 -1.57811 -23.9157 -94.0634 -95.0
818 19.9127 -13.8815 94.4504 95.0
819 -2.36104 -23.8458 -94.0614 -95.0
819 19.4534 -14.5196 94.4516 95.0
820 -3.14258 -23.751 -94.0591 -95.0
820 18.9752 -15.1414 94.4527 95.0
821 -3.91918 -23.6301 -94.0571 -95.0
821 18.4752 -15.7481 94.4539 95.0
822 -4.69142 -23.4836 -94.0549 -95.0
822 17.9556 -16.3382 94.4551 95.0
823 -5.45829 -23.3121 -94.0529 -95.0
823 17.4171 -16.9109 94.4563 95.0
824 -6.22077 -23.1159 -94.0506 -95.0
824 16.8616 -17.4651 94.4574 95.0
825 -6.97484 -22.8945 -94.0484 -95.0
825 16.2866 -18.0015 94.4588 95.0
826 -7.72114 -22.6486 -94.0463 -95.0
826 15.6945 -18.5186 94.4601 95.0
827 -8.46072 -22.3788 -94.0439 -95.0
827 15.0873 -19.0156 94.4613 95.0
828 -9.18941 -22.0846 -94.0416 -95.0
828 14.4626 -19.493 94.4626 95.0
829 -9.90805 -21.7666 -94.0393 -95.0
829 13.8227 -19.9498 94.4641 95.0
830 -10.6159 -21.4253 -94.037 -95.0
830 13.1681 -20.3853 94.4656 95.0
831 -11.3139 -21.0611 -94.0344 -95.0
831 12.5013 -20.7989 94.467 95.0
832 -11.9977 -20.6801 -94.0558 -95.0
832 11.8295 -21.2079 94.4434 95.0
833 -12.6707 -20.271 -94.0538 -95.0
833 11.1363 -21.5778 94.4442 95.0
834 -13.3284 -19.8402 -94.052 -95.0
834 10.4298 -21.9246 94.4452 95.0
835 -13.9716 -19.3883 -94.0502 -95.0
835 9.71243 -22.2481 94.4462 95.0
836 -14.5998 -18.9154 -94.0485 -95.0
836 8.98478 -22.548 94.4471 95.0
837 -15.2121 -18.4222 -94.0466 -95.0
837 8.24773 -22.824 94.4482 95.0
838 -15.808 -17.9093 -94.0447 -95.0
838 7.50217 -23.0757 94.4491 95.0
839 -16.3869 -17.3771 -94.0429 -95.0
839 6.74871 -23.3027 94.4501 95.0
840 -16.9481 -16.8263 -94.041 -95.0
840 5.98828 -23.5051 94.4512 95.0
841 -17.4909 -16.2572 -94.0391 -95.0
841 5.22169 -23.6826 94.4523 95.0
842 -18.0148 -15.6709 -94.0372 -95.0
842 4.44983 -23.8349 94.4534 95.0
843 -18.5195 -15.0675 -94.0353 -95.0
843 3.67325 -23.9619 94.4545 95.0
844 -19.0025 -14.4487 -94.0334 -95.0
844 2.89168 -24.0627 94.4558 95.0
845 -19.4667 -13.8137 -94.0314 -95.0
845 2.10872 -24.1385 94.457 95.0
846 -19.9099 -13.1639 -94.0293 -95.0
846 1.32372 -24.1887 94.4583 95.0
847 -20.3316 -12.4997 -94.0273 -95.0
847 0.537561 -24.2133 94.4595 95.0
848 -20.7287 -11.8315 -94.0249 -95.0
848 -0.247516 -24.2045 94.4623 95.0
849 -21.1053 -11.142 -94.0256 -95.0
849 -1.0349 -24.1768 94.4612 95.0
850 -21.4605 -10.4395 -94.026 -95.0
850 -1.81953 -24.1245 94.46 95.0
851 -21.7913 -9.72685 -94.0265 -95.0
851 -2.60327 -24.0453 94.4591 95.0
852 -22.1 -9.00262 -94.0269 -95.0
852 -3.38264 -23.9418 94.4579 95.0
853 -22.3836 -8.26975 -94.0273 -95.0
853 -4.15937 -23.8116 94.4569 95.0
854 -22.6442 -7.52666 -94.0276 -95.0
854 -4.93023 -23.6575 94.4558 95.0
855 -22.8794 -6.77669 -94.028 -95.0
855 -5.69659 -23.4769 94.455 95.0
856 -23.0898 -6.01921 -94.0285 -95.0
856 -6.45675 -23.2716 94.4541 95.0
857 -23.2756 -5.25532 -94.0289 -95.0
857 -7.20963 -23.0415 94.4533 95.0
858 -23.4373 -4.4843 -94.0291 -95.0
858 -7.9535 -22.7881 94.4523 95.0
859 -23.5727 -3.70972 -94.0295 -95.0
859 -8.68947 -22.5093 94.4515 95.0
860 -23.6828 -2.93099 -94.0299 -95.0
860 -9.41597 -22.2066 94.4507 95.0
861 -23.7674 -2.14896 -94.0303 -95.0
861 -10.1322 -21.8804 94.4499 95.0
862 -23.8263 -1.36448 -94.0306 -95.0
862 -10.8373 -21.5311 94.449 95.0
863 -23.8597 -0.578486 -94.0311 -95.0
863 -11.5303 -21.1589 94.4481 95.0
864 -23.8672 0.202155 -94.0198 -95.0
864 -12.2072 -20.7648 94.4594 95.0
865 -23.8484 0.987359 -94.019 -95.0
865 -12.8752 -20.347 94.4602 95.0
866 -23.8047 1.77301 -94.018 -95.0
866 -13.5283 -19.9092 94.4608 95.0
867 -23.7356 2.55689 -94.0169 -95.0
867 -14.1666 -19.4503 94.4615 95.0
868 -23.6399 3.33679 -94.0161 -95.0
868 -14.7903 -18.9694 94.4623 95.0
869 -23.5197 4.11461 -94.0151 -95.0
869 -15.3971 -18.47 94.4629 95.0
870 -23.3734 4.88671 -94.0142 -95.0
870 -15.9878 -17.9495 94.4638 95.0
871 -23.202 5.6537 -94.0134 -95.0
871 -16.5612 -17.4101 94.4646 95.0
872 -23.0061 6.41644 -94.0123 -95.0
872 -17.1161 -16.8538 94.4653 95.0
873 -22.7849 7.17085 -94.0115 -95.0
873 -17.6529 -16.2782 94.4661 95.0
874 -22.5391 7.91762 -94.0106 -95.0
874 -18.1705 -15.6856 94.467 95.0
875 -22.2691 8.65617 -94.0098 -95.0
875 -18.6685 -15.0764 94.4678 95.0
876 -21.9752 9.3856 -94.0089 -95.0
876 -19.146 -14.4512 94.4687 95.0
877 -21.6576 10.105 -94.008 -95.0
877 -19.603 -13.811 94.4696 95.0
878 -21.3164 10.8138 -94.0072 -95.0
878 -20.0388 -13.1562 94.4704 95.0
879 -20.9522 11.5096 -94.0065 -95.0
879 -20.453 -12.486 94.4715 95.0
880 -20.5698 12.1954 -94.0173 -95.0
880 -20.8354 -11.8072 94.4603 95.0
881 -20.1608 12.8677 -94.015 -95.0
881 -21.205 -11.1137 94.4626 95.0
882 -19.7303 13.5247 -94.0128 -95.0
882 -21.5515 -10.4069 94.4652 95.0
883 -19.2783 14.1691 -94.0105 -95.0
883 -21.8749 -9.69088 94.4675 95.0
884 -18.8057 14.7967 -94.0084 -95.0
884 -22.1745 -8.96325 94.47 95.0
885 -18.3128 15.4086 -94.0064 -95.0
885 -22.45 -8.22624 94.4724 95.0
886 -17.7996 16.0059 -94.0041 -95.0
886 -22.7018 -7.48227 94.4747 95.0
887 -17.2678 16.5846 -94.0021 -95.0
887 -22.9286 -6.72897 94.4771 95.0
888 -16.7172 17.1455 -94.0 -95.0
888 -23.1308 -5.96888 94.4796 95.0
889 -16.1484 17.6883 -93.9981 -95.0
889 -23.308 -5.20253 94.4821 95.0
890 -15.5623 18.2124 -93.9961 -95.0
890 -23.4599 -4.43096 94.4845 95.0
891 -14.9592 18.7169 -93.9941 -95.0
891 -23.5868 -3.65492 94.4869 95.0
892 -14.3398 19.2016 -93.9921 -95.0
892 -23.6882 -2.87521 94.4893 95.0
893 -13.7056 19.6644 -93.9903 -95.0
893 -23.7632 -2.09121 94.4919 95.0
894 -13.056 20.1078 -93.9883 -95.0
894 -23.8134 -1.30679 94.4943 95.0
895 -12.3921 20.5297 -93.9863 -95.0
895 -23.8379 -0.521131 94.4967 95.0
896 -11.7115 20.9348 -93.9991 -95.0
896 -23.8439 0.260581 94.4827 95.0
897 -11.0212 21.3126 -93.9984 -95.0
897 -23.8172 1.04624 94.4838 95.0
898 -10.3187 21.6674 -93.9978 -95.0
898 -23.7649 1.83055 94.4848 95.0
899 -9.60592 21.998 -93.9974 -95.0
899 -23.6861 2.61402 94.486 95.0
900 -8.88277 22.3051 -93.997 -95.0
900 -23.5816 3.39431 94.4872 95.0
901 -8.14876 22.5897 -93.9965 -95.0
901 -23.4528 4.16954 94.4883 95.0
902 -7.40691 22.849 -93.9961 -95.0
902 -23.2977 4.94137 94.4895 95.0
903 -6.6559 23.0852 -93.9956 -95.0
903 -23.1185 5.70625 94.4904 95.0
904 -5.89851 23.2955 -93.9952 -95.0
904 -22.9133 6.46615 94.4916 95.0
905 -5.13467 23.4809 -93.9949 -95.0
905 -22.6833 7.21871 94.4927 95.0
906 -4.36515 23.6413 -93.9947 -95.0
906 -22.4291 7.96349 94.4937 95.0
907 -3.59074 23.7765 -93.9944 -95.0
907 -22.1505 8.69932 94.4948 95.0
908 -2.81218 23.8863 -93.9943 -95.0
908 -21.848 9.42574 94.4959 95.0
909 -2.02912 23.9716 -93.9938 -95.0
909 -21.5233 10.1408 94.4968 95.0
910 -1.24502 24.0303 -93.9936 -95.0
910 -21.1742 10.8459 94.4978 95.0
911 -0.459332 24.0633 -93.9935 -95.0
911 -20.8021 11.5391 94.4987 95.0
912 0.331054 24.0713 -94.0006 -95.0
912 -20.4047 12.2223 94.4924 95.0
913 1.11725 24.0528 -94.0002 -95.0
913 -19.9881 12.8894 94.4936 95.0
914 1.90243 24.0087 -94.0 -95.0
914 -19.5498 13.5425 94.4948 95.0
915 2.68578 23.9389 -93.9997 -95.0
915 -19.0906 14.1809 94.4959 95.0
916 3.46642 23.8433 -93.9994 -95.0
